Customer_ID,Age,Salary,Experience,Credit_Score,Product_Interest,Purchase_Frequency,Customer_Rating,Purchased
CUST08852,22,140478,30,765,Electronics,14,1,1
CUST08853,43,78990,34,376,Furniture,9,1,1
CUST08854,28,116544,14,436,Healthcare,20,2,0
CUST08855,24,93627,16,396,Clothing,14,4,0
CUST08856,27,181293,14,830,Automobile,33,2,1
CUST08857,59,158345,4,308,Electronics,34,2,0
CUST08858,69,102843,21,382,Healthcare,4,2,0
CUST08859,51,59251,10,346,Clothing,18,5,0
CUST08860,20,104418,27,811,Healthcare,6,5,0
CUST08861,25,82620,13,729,Furniture,45,1,0
CUST08862,48,40040,38,389,Electronics,43,2,1
CUST08863,28,167041,2,812,Clothing,41,2,0
CUST08864,62,43162,10,713,Clothing,41,1,0
CUST08865,24,95435,29,812,Furniture,35,3,0
CUST08866,62,148504,37,376,Furniture,17,4,1
CUST08867,19,104667,4,380,Furniture,5,4,0
CUST08868,23,158658,21,501,Electronics,3,3,1
CUST08869,58,35037,12,746,Automobile,4,1,0
CUST08870,49,90526,20,406,Healthcare,13,3,0
CUST08871,37,117914,36,591,Electronics,40,4,1
CUST08872,51,175765,24,611,Electronics,46,3,0
CUST08873,67,122162,20,816,Healthcare,32,2,0
CUST08874,33,89090,27,725,Clothing,20,5,1
CUST08875,42,163523,3,714,Healthcare,12,2,0
CUST08876,29,95560,28,434,Furniture,1,4,0
CUST08877,24,167034,34,818,Clothing,14,5,0
CUST08878,56,119552,22,663,Electronics,46,5,0
CUST08879,34,46444,6,683,Healthcare,15,3,0
CUST08880,62,70443,8,331,Electronics,34,2,0
CUST08881,28,177578,22,839,Electronics,44,3,0
CUST08882,23,199456,2,786,Healthcare,19,4,1
CUST08883,40,127229,8,664,Electronics,0,5,0
CUST08884,44,142314,3,563,Automobile,45,3,1
CUST08885,63,54248,24,441,Automobile,2,5,0
CUST08886,23,157521,5,329,Electronics,16,2,1
CUST08887,55,98008,17,429,Clothing,16,4,0
CUST08888,19,90309,6,369,Clothing,40,2,1
CUST08889,39,73237,34,418,Clothing,19,3,0
CUST08890,37,156967,30,626,Clothing,19,3,1
CUST08891,42,196804,37,369,Automobile,3,1,0
CUST08892,32,38104,31,507,Clothing,10,2,0
CUST08893,66,113230,34,390,Healthcare,14,4,1
CUST08894,46,120266,27,419,Clothing,44,5,0
CUST08895,25,64980,4,506,Healthcare,26,1,0
CUST08896,54,104990,29,705,Automobile,23,4,1
CUST08897,66,39554,21,846,Healthcare,19,2,1
CUST08898,69,121049,16,423,Healthcare,43,5,1
CUST08899,50,192057,9,411,Electronics,14,4,0
CUST08900,39,78167,6,506,Healthcare,5,1,0
CUST08901,67,97238,3,685,Electronics,17,5,0
CUST08902,64,47038,26,446,Clothing,21,2,1
CUST08903,22,183291,6,431,Healthcare,48,5,0
CUST08904,56,165343,22,403,Healthcare,20,2,0
CUST08905,35,57397,10,541,Furniture,23,3,0
CUST08906,55,104491,7,630,Clothing,16,3,1
CUST08907,54,59602,7,448,Healthcare,10,2,0
CUST08908,47,84471,36,468,Healthcare,17,4,0
CUST08909,68,127081,4,383,Furniture,34,1,0
CUST08910,48,53116,6,819,Electronics,30,3,0
CUST08911,27,36674,21,406,Clothing,27,4,0
CUST08912,32,178541,35,564,Furniture,23,5,1
CUST08913,59,35446,1,330,Clothing,35,3,1
CUST08914,65,154809,23,846,Clothing,44,4,0
CUST08915,61,50760,1,546,Electronics,23,1,0
CUST08916,35,31963,11,829,Electronics,32,5,0
CUST08917,40,138281,25,323,Automobile,29,3,0
CUST08918,50,188334,37,797,Furniture,36,3,0
CUST08919,33,35177,5,603,Furniture,12,1,1
CUST08920,55,41160,22,697,Clothing,15,2,0
CUST08921,52,132876,1,702,Automobile,47,3,1
CUST08922,51,37543,25,615,Automobile,42,2,0
CUST08923,45,137211,13,577,Clothing,8,1,0
CUST08924,19,69278,17,841,Electronics,49,1,0
CUST08925,47,190679,37,442,Automobile,46,4,0
CUST08926,30,178293,31,709,Furniture,12,3,1
CUST08927,58,164395,13,655,Electronics,6,5,0
CUST08928,33,82105,29,823,Healthcare,34,5,0
CUST08929,22,106151,12,502,Automobile,43,1,1
CUST08930,45,96968,39,549,Clothing,25,5,0
CUST08931,56,184310,30,402,Furniture,49,5,0
CUST08932,62,93830,36,767,Automobile,8,5,1
CUST08933,37,103967,37,334,Clothing,34,4,0
CUST08934,41,169402,21,623,Furniture,23,4,0
CUST08935,44,38611,27,831,Automobile,32,1,0
CUST08936,47,43872,18,567,Furniture,20,5,0
CUST08937,62,79455,15,352,Healthcare,21,1,1
CUST08938,44,64930,4,317,Furniture,38,1,0
CUST08939,43,102022,1,403,Clothing,18,1,1
CUST08940,24,92714,9,451,Automobile,43,4,1
CUST08941,59,154906,18,713,Clothing,45,4,0
CUST08942,64,138722,19,383,Healthcare,44,3,1
CUST08943,55,96704,28,607,Electronics,31,5,0
CUST08944,22,30415,24,450,Furniture,4,2,0
CUST08945,40,106441,16,848,Clothing,11,4,0
CUST08946,45,141736,12,678,Automobile,39,2,1
CUST08947,51,100779,15,757,Automobile,5,5,0
CUST08948,32,118444,34,652,Electronics,17,5,1
CUST08949,49,134448,35,675,Automobile,6,4,0
CUST08950,43,39888,38,507,Healthcare,18,2,0
CUST08951,65,154790,2,759,Electronics,14,1,0
CUST08952,48,88765,8,703,Healthcare,41,1,1
CUST08953,36,45935,39,829,Furniture,8,4,1
CUST08954,26,103002,28,784,Healthcare,19,2,1
CUST08955,46,110631,4,421,Furniture,47,4,1
CUST08956,68,31320,2,419,Healthcare,19,1,0
CUST08957,56,76032,9,550,Electronics,3,5,1
CUST08958,21,107763,30,598,Furniture,9,4,1
CUST08959,20,178979,10,346,Healthcare,41,1,0
CUST08960,46,68002,16,598,Healthcare,39,5,0
CUST08961,69,68912,39,818,Automobile,0,4,0
CUST08962,28,30552,7,544,Healthcare,34,4,0
CUST08963,50,50140,1,517,Automobile,23,1,0
CUST08964,55,115591,3,643,Healthcare,43,1,1
CUST08965,28,63367,15,613,Clothing,6,5,0
CUST08966,44,54061,20,589,Automobile,21,3,1
CUST08967,50,126590,4,496,Electronics,22,5,0
CUST08968,38,72124,34,715,Electronics,0,4,1
CUST08969,56,163054,13,605,Furniture,23,4,0
CUST08970,48,146322,14,777,Electronics,19,4,1
CUST08971,55,136134,5,835,Furniture,31,1,0
CUST08972,63,65765,15,519,Electronics,30,4,0
CUST08973,19,112606,22,653,Automobile,32,4,1
CUST08974,44,126422,30,534,Clothing,35,5,0
CUST08975,53,139910,11,605,Furniture,17,1,1
CUST08976,28,84681,18,409,Clothing,36,5,1
CUST08977,64,92349,11,613,Healthcare,32,3,0
CUST08978,35,130063,12,312,Healthcare,32,5,0
CUST08979,18,93474,1,466,Clothing,4,5,0
CUST08980,52,190585,19,352,Automobile,17,3,1
CUST08981,52,52592,30,485,Clothing,8,5,0
CUST08982,48,142196,8,575,Clothing,41,4,1
CUST08983,45,53618,20,746,Clothing,30,4,1
CUST08984,56,81632,7,651,Furniture,6,2,1
CUST08985,18,176481,38,309,Furniture,14,1,0
CUST08986,42,39529,36,709,Clothing,45,4,0
CUST08987,60,152164,28,446,Automobile,3,1,0
CUST08988,55,54154,18,776,Healthcare,45,5,0
CUST08989,37,62882,34,727,Healthcare,38,2,1
CUST08990,20,74917,37,787,Healthcare,7,4,0
CUST08991,68,112488,25,829,Electronics,23,5,0
CUST08992,19,45701,10,676,Automobile,7,2,0
CUST08993,35,98225,35,411,Furniture,4,5,1
CUST08994,61,149278,34,514,Healthcare,22,1,1
CUST08995,27,32988,3,809,Furniture,42,5,0
CUST08996,22,65919,2,810,Furniture,33,5,0
CUST08997,26,39013,11,325,Furniture,14,5,0
CUST08998,19,164646,31,492,Furniture,49,2,1
CUST08999,51,37838,25,402,Clothing,46,5,0
CUST09000,55,61368,12,504,Furniture,18,2,1
CUST09001,48,62228,37,710,Electronics,24,2,0
CUST09002,27,76097,28,350,Furniture,38,3,1
CUST09003,67,189711,18,430,Healthcare,3,5,1
CUST09004,29,175895,34,642,Furniture,45,4,0
CUST09005,53,184582,26,699,Healthcare,7,2,0
CUST09006,38,159802,30,501,Furniture,28,5,0
CUST09007,66,68333,2,599,Automobile,41,4,1
CUST09008,64,34435,34,445,Clothing,12,1,0
CUST09009,23,68418,23,761,Healthcare,37,4,1
CUST09010,65,87955,6,803,Electronics,35,2,0
CUST09011,66,89507,34,450,Furniture,36,2,1
CUST09012,20,81033,20,615,Healthcare,41,2,0
CUST09013,27,102972,0,498,Clothing,44,3,1
CUST09014,22,132012,5,728,Furniture,42,4,1
CUST09015,63,77219,38,602,Clothing,30,5,0
CUST09016,43,195549,33,797,Electronics,18,5,0
CUST09017,38,176595,17,404,Healthcare,36,2,1
CUST09018,62,62326,24,309,Electronics,24,4,1
CUST09019,43,142626,14,326,Clothing,36,1,1
CUST09020,55,161197,31,626,Automobile,0,4,1
CUST09021,61,96735,17,794,Automobile,20,5,1
CUST09022,43,134396,30,426,Healthcare,40,2,1
CUST09023,25,46375,28,415,Furniture,38,4,1
CUST09024,22,163783,14,470,Electronics,40,3,0
CUST09025,32,193509,22,511,Automobile,25,2,0
CUST09026,33,189094,37,488,Automobile,41,3,0
CUST09027,18,39182,10,789,Furniture,2,2,1
CUST09028,33,123177,14,686,Electronics,49,5,0
CUST09029,54,125066,22,429,Clothing,40,1,0
CUST09030,20,154401,2,322,Automobile,4,4,0
CUST09031,69,118148,18,478,Healthcare,42,4,1
CUST09032,64,133806,0,700,Healthcare,28,2,1
CUST09033,48,173992,23,804,Clothing,32,1,0
CUST09034,30,52144,10,710,Furniture,1,1,1
CUST09035,33,150270,29,831,Furniture,17,5,0
CUST09036,60,163637,10,628,Automobile,13,3,1
CUST09037,38,118909,38,770,Automobile,39,4,0
CUST09038,19,185763,0,719,Automobile,29,2,0
CUST09039,44,160661,11,711,Clothing,28,1,0
CUST09040,55,63799,3,328,Clothing,28,4,0
CUST09041,43,64510,24,544,Automobile,18,4,1
CUST09042,55,117919,7,843,Furniture,45,4,1
CUST09043,63,143043,14,359,Electronics,25,1,0
CUST09044,42,190047,29,438,Automobile,45,5,1
CUST09045,28,83242,39,656,Furniture,39,4,0
CUST09046,25,76546,31,511,Furniture,8,1,1
CUST09047,25,184339,34,438,Healthcare,45,1,1
CUST09048,50,99939,20,667,Electronics,43,2,0
CUST09049,24,151265,30,785,Automobile,12,5,0
CUST09050,55,34897,35,792,Electronics,37,5,0
CUST09051,38,161235,26,635,Automobile,30,5,0
CUST09052,25,82540,7,477,Electronics,13,1,1
CUST09053,68,60030,22,812,Electronics,30,1,0
CUST09054,38,85313,22,412,Furniture,14,5,0
CUST09055,37,158070,32,582,Electronics,33,1,0
CUST09056,25,59870,12,415,Electronics,49,5,1
CUST09057,63,146565,38,843,Automobile,9,2,0
CUST09058,48,154703,34,340,Furniture,20,3,0
CUST09059,67,190554,15,466,Electronics,38,3,1
CUST09060,46,192130,11,520,Furniture,24,3,1
CUST09061,65,87255,30,612,Furniture,36,3,0
CUST09062,26,122407,4,645,Clothing,39,2,1
CUST09063,32,147952,39,770,Automobile,19,1,0
CUST09064,47,187451,24,430,Clothing,44,2,0
CUST09065,43,139396,20,347,Furniture,6,4,0
CUST09066,27,53674,2,433,Electronics,17,1,0
CUST09067,46,167662,9,818,Automobile,40,5,0
CUST09068,33,192504,22,616,Healthcare,43,4,1
CUST09069,53,70426,16,737,Automobile,25,4,1
CUST09070,37,79584,34,734,Clothing,16,2,0
CUST09071,62,199087,24,385,Automobile,41,4,0
CUST09072,54,103251,1,347,Electronics,6,2,0
CUST09073,39,99353,26,789,Automobile,27,4,1
CUST09074,24,125029,8,723,Healthcare,20,2,0
CUST09075,40,112990,3,686,Clothing,36,1,0
CUST09076,58,34600,25,539,Clothing,22,4,1
CUST09077,57,185762,31,750,Furniture,46,2,1
CUST09078,46,138286,28,557,Clothing,47,3,0
CUST09079,33,63762,21,343,Healthcare,47,3,1
CUST09080,55,149006,12,467,Healthcare,9,4,0
CUST09081,45,198571,22,490,Clothing,45,2,1
CUST09082,65,168742,30,575,Automobile,16,1,1
CUST09083,55,47341,35,668,Healthcare,37,4,1
CUST09084,48,125140,39,605,Clothing,0,1,0
CUST09085,31,114074,30,404,Clothing,10,2,1
CUST09086,50,47015,14,720,Automobile,32,3,1
CUST09087,26,140180,13,648,Clothing,30,2,0
CUST09088,44,154581,34,618,Electronics,43,1,1
CUST09089,41,79849,23,719,Furniture,23,3,0
CUST09090,30,144719,29,356,Healthcare,19,4,0
CUST09091,43,45852,29,539,Automobile,46,3,0
CUST09092,46,85361,26,726,Automobile,4,4,1
CUST09093,68,141794,39,439,Furniture,41,4,0
CUST09094,66,182330,13,361,Electronics,25,3,0
CUST09095,60,92355,10,451,Furniture,48,3,0
CUST09096,45,154773,25,429,Clothing,41,1,0
CUST09097,45,57410,20,730,Automobile,6,3,1
CUST09098,25,170967,8,739,Clothing,26,5,0
CUST09099,40,63924,0,511,Automobile,17,3,1
CUST09100,46,142622,5,699,Automobile,37,1,1
CUST09101,22,100831,0,840,Clothing,30,5,1
CUST09102,59,173336,21,481,Furniture,8,5,0
CUST09103,24,58038,12,350,Healthcare,1,2,0
CUST09104,59,146936,37,825,Healthcare,43,5,0
CUST09105,53,39136,39,649,Furniture,36,4,1
CUST09106,58,43213,30,357,Electronics,46,1,0
CUST09107,44,138546,14,718,Furniture,44,2,1
CUST09108,63,57431,1,436,Furniture,28,3,0
CUST09109,19,72290,30,336,Furniture,33,5,0
CUST09110,42,126815,25,793,Healthcare,14,2,1
CUST09111,26,160374,1,658,Automobile,45,4,0
CUST09112,44,72747,10,384,Electronics,8,2,1
CUST09113,18,105974,32,838,Electronics,15,4,1
CUST09114,40,109763,17,643,Electronics,1,2,1
CUST09115,27,159132,20,470,Clothing,0,2,1
CUST09116,59,102994,30,319,Furniture,8,3,0
CUST09117,69,99015,25,602,Automobile,19,3,0
CUST09118,42,175959,29,496,Automobile,45,3,0
CUST09119,20,30051,38,626,Clothing,1,2,1
CUST09120,23,97695,20,311,Healthcare,0,5,0
CUST09121,23,58491,15,660,Clothing,9,2,1
CUST09122,19,46080,6,595,Clothing,22,3,0
CUST09123,35,64880,21,702,Furniture,18,2,0
CUST09124,40,141056,6,737,Healthcare,17,5,0
CUST09125,19,77361,1,674,Clothing,23,4,0
CUST09126,29,117685,36,799,Automobile,21,1,0
CUST09127,39,110875,13,725,Furniture,19,3,0
CUST09128,54,124841,7,343,Healthcare,10,2,1
CUST09129,37,177665,28,408,Automobile,8,5,1
CUST09130,56,177239,6,397,Electronics,14,3,0
CUST09131,41,118091,37,744,Furniture,15,3,0
CUST09132,65,63005,21,380,Automobile,12,4,0
CUST09133,37,95471,16,517,Clothing,5,1,0
CUST09134,18,156718,15,448,Clothing,24,2,0
CUST09135,18,136379,32,375,Furniture,46,2,1
CUST09136,34,80728,38,362,Healthcare,14,3,0
CUST09137,18,169763,34,693,Clothing,17,5,1
CUST09138,69,39756,37,802,Automobile,42,3,1
CUST09139,62,153670,31,666,Electronics,32,4,1
CUST09140,47,66308,2,777,Healthcare,13,1,1
CUST09141,58,94079,2,554,Furniture,33,4,0
CUST09142,64,95524,7,358,Clothing,1,5,0
CUST09143,20,39327,30,819,Healthcare,19,2,0
CUST09144,63,189592,8,688,Electronics,41,5,1
CUST09145,28,135561,4,725,Healthcare,15,4,0
CUST09146,41,124436,27,801,Healthcare,2,2,0
CUST09147,39,46533,14,823,Furniture,45,1,0
CUST09148,61,127417,26,579,Electronics,29,3,0
CUST09149,62,123318,30,344,Electronics,22,1,0
CUST09150,43,70429,39,480,Healthcare,38,3,1
CUST09151,30,116348,17,700,Clothing,22,1,0
CUST09152,18,103065,37,673,Healthcare,2,2,0
CUST09153,41,181725,3,533,Automobile,12,2,0
CUST09154,27,123396,20,485,Clothing,45,2,0
CUST09155,52,43654,22,374,Furniture,39,3,0
CUST09156,41,163180,21,532,Electronics,28,2,0
CUST09157,45,99483,0,467,Clothing,22,5,0
CUST09158,53,37899,24,834,Furniture,39,3,1
CUST09159,33,174444,27,706,Healthcare,16,2,0
CUST09160,57,198754,36,529,Furniture,20,2,1
CUST09161,33,125909,10,592,Automobile,28,1,1
CUST09162,34,134971,21,699,Furniture,36,5,1
CUST09163,68,121724,24,337,Clothing,4,5,1
CUST09164,32,197655,20,531,Electronics,20,3,1
CUST09165,33,59295,35,467,Clothing,1,5,1
CUST09166,32,110565,19,584,Clothing,22,2,0
CUST09167,51,79574,15,402,Electronics,10,3,0
CUST09168,28,131067,27,444,Automobile,14,4,0
CUST09169,18,60066,28,665,Clothing,22,1,1
CUST09170,32,170017,25,452,Electronics,6,1,0
CUST09171,43,59418,39,721,Electronics,42,4,1
CUST09172,68,112607,1,618,Clothing,33,3,0
CUST09173,21,79874,9,784,Electronics,37,4,1
CUST09174,60,142158,12,382,Healthcare,40,5,1
CUST09175,22,178202,14,832,Clothing,48,2,1
CUST09176,52,116257,8,587,Automobile,43,4,1
CUST09177,30,160538,26,788,Healthcare,5,4,1
CUST09178,27,79635,7,567,Automobile,15,5,0
CUST09179,28,143023,5,378,Clothing,1,3,1
CUST09180,35,129837,35,675,Furniture,31,2,1
CUST09181,51,47404,23,450,Electronics,42,2,0
CUST09182,56,102629,2,314,Healthcare,46,1,0
CUST09183,58,43156,25,400,Clothing,37,2,1
CUST09184,59,79999,35,687,Electronics,27,2,1
CUST09185,67,174857,20,334,Furniture,40,2,1
CUST09186,40,44694,12,650,Automobile,8,2,0
CUST09187,24,197186,10,582,Clothing,24,5,1
CUST09188,56,99549,7,824,Clothing,49,1,0
CUST09189,20,62799,13,464,Furniture,25,4,0
CUST09190,29,120288,32,727,Automobile,44,1,0
CUST09191,24,172228,1,557,Clothing,25,3,0
CUST09192,66,171376,0,742,Electronics,4,4,1
CUST09193,43,70645,10,419,Furniture,16,1,0
CUST09194,50,107614,5,368,Clothing,25,1,0
CUST09195,54,163387,31,573,Automobile,25,1,0
CUST09196,65,128369,14,621,Healthcare,42,1,0
CUST09197,32,42420,11,661,Clothing,8,1,1
CUST09198,19,48312,36,798,Automobile,22,1,0
CUST09199,58,51395,28,503,Furniture,23,5,0
CUST09200,24,70301,21,805,Automobile,40,5,1
CUST09201,49,76972,13,408,Automobile,8,4,1
CUST09202,21,93294,18,564,Furniture,9,2,0
CUST09203,37,110853,4,687,Healthcare,5,1,0
CUST09204,67,150135,34,715,Electronics,3,2,1
CUST09205,53,112504,24,611,Healthcare,0,5,1
CUST09206,49,52854,37,551,Electronics,5,3,1
CUST09207,45,151373,8,687,Electronics,37,1,0
CUST09208,30,100780,6,502,Electronics,28,4,0
CUST09209,18,192001,17,409,Clothing,43,2,1
CUST09210,52,136458,1,381,Healthcare,2,4,0
CUST09211,65,87103,9,492,Automobile,44,1,0
CUST09212,47,93620,1,438,Clothing,23,2,1
CUST09213,53,119590,7,520,Furniture,41,2,0
CUST09214,42,114124,6,488,Furniture,8,1,1
CUST09215,33,74590,34,639,Electronics,16,3,0
CUST09216,36,130196,22,777,Clothing,42,1,0
CUST09217,18,102554,7,721,Clothing,37,4,0
CUST09218,22,171693,20,496,Furniture,41,5,1
CUST09219,68,147781,32,497,Automobile,49,5,1
CUST09220,39,30973,0,623,Healthcare,13,5,0
CUST09221,41,88786,11,559,Healthcare,35,2,0
CUST09222,60,134919,10,498,Electronics,44,2,0
CUST09223,62,67097,29,436,Electronics,32,1,1
CUST09224,69,151403,3,645,Electronics,19,2,0
CUST09225,54,64245,33,799,Furniture,33,4,0
CUST09226,53,84841,22,474,Furniture,2,1,1
CUST09227,53,55346,31,788,Healthcare,19,4,1
CUST09228,21,135633,2,768,Electronics,2,5,1
CUST09229,53,101980,27,615,Clothing,5,4,0
CUST09230,69,120417,3,679,Automobile,28,5,1
CUST09231,35,106942,11,741,Furniture,38,2,0
CUST09232,67,135147,23,432,Electronics,42,1,1
CUST09233,33,120975,32,326,Electronics,30,3,0
CUST09234,58,35972,2,556,Furniture,38,4,1
CUST09235,35,78063,3,655,Healthcare,48,1,1
CUST09236,39,160017,29,535,Healthcare,20,3,0
CUST09237,19,87055,5,658,Healthcare,43,1,0
CUST09238,38,172003,29,570,Healthcare,0,3,1
CUST09239,53,168774,7,848,Clothing,32,1,0
CUST09240,61,114834,17,809,Electronics,49,5,0
CUST09241,56,182612,15,738,Healthcare,9,3,0
CUST09242,64,87450,5,770,Healthcare,25,1,1
CUST09243,56,95252,23,610,Automobile,2,3,0
CUST09244,46,76904,27,516,Automobile,13,5,0
CUST09245,43,82320,31,611,Electronics,7,3,1
CUST09246,38,61000,24,529,Furniture,47,3,0
CUST09247,34,125341,27,639,Healthcare,49,1,0
CUST09248,33,32599,20,794,Clothing,31,4,1
CUST09249,48,117636,7,463,Automobile,40,5,1
CUST09250,68,30018,35,415,Healthcare,35,1,0
CUST09251,26,161930,8,370,Furniture,26,2,1
CUST09252,48,187064,39,352,Clothing,32,3,0
CUST09253,31,193652,20,641,Automobile,20,2,1
CUST09254,66,100916,0,631,Furniture,25,1,0
CUST09255,54,196872,3,378,Furniture,13,4,1
CUST09256,19,149193,9,406,Clothing,42,5,0
CUST09257,69,88770,25,381,Clothing,35,1,0
CUST09258,65,67487,39,501,Automobile,27,4,0
CUST09259,63,174015,2,691,Clothing,27,1,1
CUST09260,31,132342,8,529,Healthcare,20,4,1
CUST09261,50,91457,31,319,Clothing,47,2,1
CUST09262,52,48836,2,622,Furniture,40,4,1
CUST09263,56,131150,3,767,Clothing,28,5,1
CUST09264,64,41394,5,609,Automobile,45,2,0
CUST09265,68,102158,8,771,Healthcare,37,3,1
CUST09266,37,154660,25,373,Clothing,33,2,1
CUST09267,19,140599,1,735,Healthcare,0,2,1
CUST09268,68,55280,1,761,Clothing,19,3,0
CUST09269,58,154221,20,449,Healthcare,25,2,0
CUST09270,36,107318,21,614,Clothing,26,2,0
CUST09271,54,162231,2,549,Clothing,22,3,0
CUST09272,35,100162,34,573,Electronics,6,3,0
CUST09273,33,184512,37,781,Furniture,21,5,0
CUST09274,21,82712,32,381,Automobile,46,2,0
CUST09275,29,139578,14,531,Automobile,36,2,1
CUST09276,46,167661,10,330,Electronics,34,2,0
CUST09277,24,78241,9,383,Clothing,46,5,0
CUST09278,31,53233,35,341,Furniture,3,2,1
CUST09279,29,196083,13,550,Healthcare,28,3,0
CUST09280,52,38177,1,809,Electronics,36,3,0
CUST09281,22,195600,36,686,Automobile,35,3,1
CUST09282,34,144506,28,565,Automobile,2,3,0
CUST09283,59,91351,34,321,Automobile,1,4,0
CUST09284,49,121908,19,706,Clothing,4,3,0
CUST09285,27,81827,20,375,Healthcare,17,5,0
CUST09286,60,184580,33,786,Healthcare,33,4,1
CUST09287,34,110501,32,650,Healthcare,14,2,1
CUST09288,22,98772,18,539,Clothing,49,3,0
CUST09289,62,45611,7,350,Automobile,49,2,1
CUST09290,59,183354,30,775,Automobile,39,3,0
CUST09291,26,71003,10,824,Clothing,43,3,1
CUST09292,66,172412,7,456,Furniture,40,4,0
CUST09293,50,126629,24,498,Clothing,0,3,1
CUST09294,53,116643,19,730,Clothing,21,3,0
CUST09295,53,104684,37,417,Automobile,24,1,1
CUST09296,35,138610,6,374,Healthcare,16,5,0
CUST09297,26,150332,12,666,Automobile,32,5,1
CUST09298,46,113035,38,477,Furniture,16,2,0
CUST09299,67,48165,9,407,Electronics,37,2,0
CUST09300,31,139322,7,778,Electronics,4,4,1
CUST09301,42,179332,19,392,Clothing,36,2,1
CUST09302,32,84515,16,399,Electronics,42,1,0
CUST09303,23,139446,10,480,Healthcare,42,2,0
CUST09304,59,60480,15,395,Automobile,10,3,1
CUST09305,46,89789,36,531,Furniture,11,2,0
CUST09306,32,62191,31,550,Furniture,43,2,0
CUST09307,46,89488,25,318,Furniture,33,3,1
CUST09308,21,197116,36,586,Automobile,34,1,1
CUST09309,35,117457,8,506,Healthcare,38,5,0
CUST09310,67,132476,34,610,Furniture,45,1,0
CUST09311,66,173908,2,402,Electronics,15,1,1
CUST09312,61,104525,30,458,Healthcare,23,4,0
CUST09313,56,82648,6,677,Healthcare,30,4,1
CUST09314,33,43740,1,523,Healthcare,13,3,0
CUST09315,28,125716,24,391,Furniture,48,4,0
CUST09316,31,174174,39,475,Healthcare,46,5,0
CUST09317,20,159677,11,409,Furniture,31,3,1
CUST09318,68,143917,29,478,Electronics,42,4,1
CUST09319,67,191327,29,752,Electronics,12,2,0
CUST09320,59,131630,28,374,Electronics,37,4,0
CUST09321,55,55221,10,791,Electronics,16,5,1
CUST09322,62,93265,22,402,Healthcare,43,4,0
CUST09323,59,30719,16,340,Healthcare,35,3,1
CUST09324,35,184212,12,734,Furniture,41,2,1
CUST09325,37,162141,32,633,Electronics,17,3,0
CUST09326,65,84714,0,579,Clothing,18,2,0
CUST09327,42,103285,39,841,Electronics,6,2,1
CUST09328,55,42935,12,805,Automobile,29,5,0
CUST09329,30,149362,37,542,Clothing,11,1,0
CUST09330,21,74035,2,378,Automobile,10,5,1
CUST09331,31,156687,15,736,Clothing,28,1,1
CUST09332,50,126256,6,760,Furniture,2,1,0
CUST09333,45,189009,2,496,Healthcare,33,5,1
CUST09334,69,48540,13,330,Furniture,33,4,1
CUST09335,54,103480,15,329,Clothing,30,5,0
CUST09336,25,78702,3,412,Electronics,21,3,0
CUST09337,61,108283,30,689,Furniture,1,3,0
CUST09338,51,197979,12,575,Clothing,26,3,1
CUST09339,61,176293,26,519,Electronics,46,3,1
CUST09340,22,84781,0,575,Healthcare,35,1,0
CUST09341,22,37087,24,311,Clothing,31,1,0
CUST09342,48,52789,36,792,Automobile,34,5,0
CUST09343,62,194472,10,348,Automobile,16,2,0
CUST09344,26,163271,8,309,Automobile,33,2,1
CUST09345,59,117273,6,560,Electronics,25,1,0
CUST09346,49,145310,13,619,Electronics,9,4,1
CUST09347,50,177816,29,485,Furniture,38,1,1
CUST09348,20,128231,23,528,Electronics,8,4,0
CUST09349,47,43894,2,320,Clothing,24,2,1
CUST09350,67,190232,38,315,Automobile,19,1,0
CUST09351,29,83095,26,779,Healthcare,14,5,0
CUST09352,46,59272,0,305,Automobile,39,3,1
CUST09353,20,84021,37,597,Clothing,48,2,1
CUST09354,43,63645,25,558,Healthcare,26,1,1
CUST09355,47,142079,5,339,Furniture,10,1,1
CUST09356,26,51179,11,575,Electronics,15,3,0
CUST09357,43,40691,37,818,Clothing,29,2,0
CUST09358,19,159436,34,810,Electronics,21,5,0
CUST09359,20,75311,9,607,Furniture,23,5,0
CUST09360,63,125381,8,832,Healthcare,49,5,1
CUST09361,21,54967,22,779,Clothing,23,2,0
CUST09362,42,58478,29,713,Healthcare,35,5,0
CUST09363,68,70332,21,822,Clothing,17,4,0
CUST09364,30,168138,8,764,Furniture,19,1,0
CUST09365,56,69313,18,708,Furniture,7,4,1
CUST09366,61,97857,7,349,Furniture,14,2,0
CUST09367,52,75900,3,344,Electronics,12,5,0
CUST09368,40,156861,4,570,Automobile,35,5,1
CUST09369,26,71098,18,574,Healthcare,13,5,1
CUST09370,19,38294,17,722,Clothing,46,3,0
CUST09371,58,199173,28,334,Healthcare,46,3,1
CUST09372,61,186131,18,803,Automobile,23,5,1
CUST09373,48,126784,5,787,Electronics,36,1,0
CUST09374,61,70626,4,443,Electronics,23,3,0
CUST09375,64,50703,4,492,Automobile,46,2,0
CUST09376,19,133693,7,846,Clothing,17,5,0
CUST09377,49,164277,26,477,Automobile,31,1,0
CUST09378,35,196001,36,617,Electronics,34,3,0
CUST09379,30,194483,37,690,Electronics,19,2,1
CUST09380,63,41628,36,450,Healthcare,41,3,1
CUST09381,22,133655,17,746,Clothing,31,2,1
CUST09382,59,36518,25,840,Clothing,36,5,0
CUST09383,61,199563,15,449,Electronics,36,1,0
